2019-01-29 16:34:28,612 charges_calc.py:61  DEBUG Logger level set to: DEBUG
2019-01-29 16:34:28,668 charges_calc.py:88  ERROR Load failed, non-conforming data: #100, {'product_code': 'PRD66', 'units_rented': 6, 'price_per_day': 10, 'rental_start': '6/16/18', 'rental_end': '5/21/16', 'total_days': -756, 'total_price': -7560}
2019-01-29 16:34:28,668 charges_calc.py:88  ERROR Load failed, non-conforming data: #101, {'product_code': 'PRD42', 'units_rented': 9, 'price_per_day': 9, 'rental_start': '12/3/18', 'rental_end': '9/20/17', 'total_days': -439, 'total_price': -3951}
2019-01-29 16:34:28,669 charges_calc.py:88  ERROR Load failed, non-conforming data: #102, {'product_code': 'PRD68', 'units_rented': 7, 'price_per_day': 34, 'rental_start': '7/17/17', 'rental_end': '12/8/16', 'total_days': -221, 'total_price': -7514}
2019-01-29 16:34:28,669 charges_calc.py:88  ERROR Load failed, non-conforming data: #103, {'product_code': 'PRD76', 'units_rented': 6, 'price_per_day': 20, 'rental_start': '1/24/17', 'rental_end': '2/18/16', 'total_days': -341, 'total_price': -6820}
2019-01-29 16:34:28,671 charges_calc.py:88  ERROR Load failed, non-conforming data: #104, {'product_code': 'PRD98', 'units_rented': 1, 'price_per_day': 31, 'rental_start': '12/20/17', 'rental_end': '8/30/16', 'total_days': -477, 'total_price': -14787}
2019-01-29 16:34:28,671 charges_calc.py:88  ERROR Load failed, non-conforming data: #105, {'product_code': 'PRD3', 'units_rented': 4, 'price_per_day': 32, 'rental_start': '12/29/17', 'rental_end': '2/20/16', 'total_days': -678, 'total_price': -21696}
2019-01-29 16:34:28,672 charges_calc.py:88  ERROR Load failed, non-conforming data: #106, {'product_code': 'PRD80', 'units_rented': 7, 'price_per_day': 35, 'rental_start': '3/14/18', 'rental_end': '1/1/18', 'total_days': -72, 'total_price': -2520}
2019-01-29 16:34:28,674 charges_calc.py:88  ERROR Load failed, non-conforming data: #107, {'product_code': 'PRD84', 'units_rented': 3, 'price_per_day': 11, 'rental_start': '5/30/17', 'rental_end': '6/4/16', 'total_days': -360, 'total_price': -3960}
2019-01-29 16:34:28,674 charges_calc.py:86  DEBUG Load success: #108, {'product_code': 'PRD44', 'units_rented': 1, 'price_per_day': 26, 'rental_start': '6/5/16', 'rental_end': '3/15/17', 'total_days': 283, 'total_price': 7358, 'sqrt_total_price': 85.77878525602937, 'unit_cost': 7358.0}
2019-01-29 16:34:28,675 charges_calc.py:88  ERROR Load failed, non-conforming data: #109, {'product_code': 'PRD88', 'units_rented': 2, 'price_per_day': 30, 'rental_start': '6/26/18', 'rental_end': '1/9/17', 'total_days': -533, 'total_price': -15990}
2019-01-29 16:34:28,675 charges_calc.py:86  DEBUG Load success: #110, {'product_code': 'PRD42', 'units_rented': 2, 'price_per_day': 33, 'rental_start': '10/25/16', 'rental_end': '7/14/18', 'total_days': 627, 'total_price': 20691, 'sqrt_total_price': 143.84366513684222, 'unit_cost': 10345.5}
2019-01-29 16:34:28,675 charges_calc.py:86  DEBUG Load success: #111, {'product_code': 'PRD10', 'units_rented': 7, 'price_per_day': 5, 'rental_start': '9/4/16', 'rental_end': '11/10/17', 'total_days': 432, 'total_price': 2160, 'sqrt_total_price': 46.475800154489, 'unit_cost': 308.57142857142856}
2019-01-29 16:34:28,676 charges_calc.py:86  DEBUG Load success: #112, {'product_code': 'PRD99', 'units_rented': 10, 'price_per_day': 20, 'rental_start': '7/11/16', 'rental_end': '9/1/16', 'total_days': 52, 'total_price': 1040, 'sqrt_total_price': 32.2490309931942, 'unit_cost': 104.0}
2019-01-29 16:34:28,676 charges_calc.py:86  DEBUG Load success: #113, {'product_code': 'PRD65', 'units_rented': 2, 'price_per_day': 6, 'rental_start': '10/19/18', 'rental_end': '11/6/18', 'total_days': 18, 'total_price': 108, 'sqrt_total_price': 10.392304845413264, 'unit_cost': 54.0}
2019-01-29 16:34:28,676 charges_calc.py:88  ERROR Load failed, non-conforming data: #114, {'product_code': 'PRD89', 'units_rented': 10, 'price_per_day': 14, 'rental_start': '6/6/17', 'rental_end': '1/9/16', 'total_days': -514, 'total_price': -7196}
2019-01-29 16:34:28,677 charges_calc.py:88  ERROR Load failed, non-conforming data: #115, {'product_code': 'PRD22', 'units_rented': 2, 'price_per_day': 8, 'rental_start': '5/11/18', 'rental_end': '2/3/16', 'total_days': -828, 'total_price': -6624}
2019-01-29 16:34:28,681 charges_calc.py:88  ERROR Load failed, non-conforming data: #116, {'product_code': 'PRD74', 'units_rented': 1, 'price_per_day': 8, 'rental_start': '4/14/17', 'rental_end': '8/4/16', 'total_days': -253, 'total_price': -2024}
2019-01-29 16:34:28,703 charges_calc.py:86  DEBUG Load success: #117, {'product_code': 'PRD11', 'units_rented': 9, 'price_per_day': 29, 'rental_start': '6/12/18', 'rental_end': '12/23/18', 'total_days': 194, 'total_price': 5626, 'sqrt_total_price': 75.0066663703967, 'unit_cost': 625.1111111111111}
2019-01-29 16:34:28,704 charges_calc.py:88  ERROR Load failed, non-conforming data: #118, {'product_code': 'PRD11', 'units_rented': 10, 'price_per_day': 23, 'rental_start': '7/23/18', 'rental_end': '6/4/17', 'total_days': -414, 'total_price': -9522}
2019-01-29 16:34:28,706 charges_calc.py:88  ERROR Load failed, non-conforming data: #119, {'product_code': 'PRD58', 'units_rented': 10, 'price_per_day': 28, 'rental_start': '7/19/18', 'rental_end': '12/18/17', 'total_days': -213, 'total_price': -5964}
2019-01-29 16:34:28,707 charges_calc.py:88  ERROR Load failed, non-conforming data: #120, {'product_code': 'PRD83', 'units_rented': 8, 'price_per_day': 6, 'rental_start': '1/3/17', 'rental_end': '8/1/16', 'total_days': -155, 'total_price': -930}
2019-01-29 16:34:28,708 charges_calc.py:88  ERROR Load failed, non-conforming data: #121, {'product_code': 'PRD39', 'units_rented': 2, 'price_per_day': 11, 'rental_start': '11/30/18', 'rental_end': '2/25/17', 'total_days': -643, 'total_price': -7073}
2019-01-29 16:34:28,709 charges_calc.py:88  ERROR Load failed, non-conforming data: #122, {'product_code': 'PRD9', 'units_rented': 5, 'price_per_day': 16, 'rental_start': '12/4/18', 'rental_end': '4/5/17', 'total_days': -608, 'total_price': -9728}
2019-01-29 16:34:28,712 charges_calc.py:88  ERROR Load failed, non-conforming data: #123, {'product_code': 'PRD83', 'units_rented': 7, 'price_per_day': 13, 'rental_start': '3/2/18', 'rental_end': '7/25/17', 'total_days': -220, 'total_price': -2860}
2019-01-29 16:34:28,712 charges_calc.py:86  DEBUG Load success: #124, {'product_code': 'PRD42', 'units_rented': 2, 'price_per_day': 11, 'rental_start': '11/3/16', 'rental_end': '3/10/17', 'total_days': 127, 'total_price': 1397, 'sqrt_total_price': 37.376463182061514, 'unit_cost': 698.5}
2019-01-29 16:34:28,713 charges_calc.py:88  ERROR Load failed, non-conforming data: #125, {'product_code': 'PRD76', 'units_rented': 10, 'price_per_day': 27, 'rental_start': '12/15/18', 'rental_end': '7/30/18', 'total_days': -138, 'total_price': -3726}
2019-01-29 16:34:28,713 charges_calc.py:86  DEBUG Load success: #126, {'product_code': 'PRD8', 'units_rented': 7, 'price_per_day': 10, 'rental_start': '1/10/16', 'rental_end': '7/7/17', 'total_days': 544, 'total_price': 5440, 'sqrt_total_price': 73.7563556583431, 'unit_cost': 777.1428571428571}
2019-01-29 16:34:28,714 charges_calc.py:86  DEBUG Load success: #127, {'product_code': 'PRD95', 'units_rented': 10, 'price_per_day': 39, 'rental_start': '4/8/16', 'rental_end': '8/25/18', 'total_days': 869, 'total_price': 33891, 'sqrt_total_price': 184.0950841277409, 'unit_cost': 3389.1}
2019-01-29 16:34:28,714 charges_calc.py:86  DEBUG Load success: #128, {'product_code': 'PRD59', 'units_rented': 10, 'price_per_day': 29, 'rental_start': '4/8/17', 'rental_end': '12/7/17', 'total_days': 243, 'total_price': 7047, 'sqrt_total_price': 83.94641147779933, 'unit_cost': 704.7}
2019-01-29 16:34:28,714 charges_calc.py:88  ERROR Load failed, non-conforming data: #129, {'product_code': 'PRD75', 'units_rented': 10, 'price_per_day': 6, 'rental_start': '3/23/18', 'rental_end': '5/23/17', 'total_days': -304, 'total_price': -1824}
2019-01-29 16:34:28,715 charges_calc.py:88  ERROR Load failed, non-conforming data: #130, {'product_code': 'PRD23', 'units_rented': 8, 'price_per_day': 5, 'rental_start': '12/17/18', 'rental_end': '6/21/17', 'total_days': -544, 'total_price': -2720}
2019-01-29 16:34:28,715 charges_calc.py:86  DEBUG Load success: #131, {'product_code': 'PRD74', 'units_rented': 3, 'price_per_day': 18, 'rental_start': '1/15/16', 'rental_end': '5/31/16', 'total_days': 137, 'total_price': 2466, 'sqrt_total_price': 49.658836071740545, 'unit_cost': 822.0}
2019-01-29 16:34:28,715 charges_calc.py:86  DEBUG Load success: #132, {'product_code': 'PRD23', 'units_rented': 6, 'price_per_day': 32, 'rental_start': '3/17/16', 'rental_end': '2/20/17', 'total_days': 340, 'total_price': 10880, 'sqrt_total_price': 104.30723848324239, 'unit_cost': 1813.3333333333333}
2019-01-29 16:34:28,715 charges_calc.py:86  DEBUG Load success: #133, {'product_code': 'PRD0', 'units_rented': 8, 'price_per_day': 19, 'rental_start': '2/14/17', 'rental_end': '9/24/18', 'total_days': 587, 'total_price': 11153, 'sqrt_total_price': 105.60776486603625, 'unit_cost': 1394.125}
2019-01-29 16:34:28,716 charges_calc.py:86  DEBUG Load success: #134, {'product_code': 'PRD64', 'units_rented': 1, 'price_per_day': 37, 'rental_start': '1/23/18', 'rental_end': '9/7/18', 'total_days': 227, 'total_price': 8399, 'sqrt_total_price': 91.64605828948673, 'unit_cost': 8399.0}
2019-01-29 16:34:28,716 charges_calc.py:88  ERROR Load failed, non-conforming data: #135, {'product_code': 'PRD79', 'units_rented': 3, 'price_per_day': 11, 'rental_start': '10/13/16', 'rental_end': '8/11/16', 'total_days': -63, 'total_price': -693}
2019-01-29 16:34:28,716 charges_calc.py:86  DEBUG Load success: #136, {'product_code': 'PRD79', 'units_rented': 1, 'price_per_day': 5, 'rental_start': '6/10/17', 'rental_end': '10/15/17', 'total_days': 127, 'total_price': 635, 'sqrt_total_price': 25.199206336708304, 'unit_cost': 635.0}
2019-01-29 16:34:28,716 charges_calc.py:86  DEBUG Load success: #137, {'product_code': 'PRD74', 'units_rented': 1, 'price_per_day': 5, 'rental_start': '11/6/16', 'rental_end': '9/11/17', 'total_days': 309, 'total_price': 1545, 'sqrt_total_price': 39.30648801406709, 'unit_cost': 1545.0}
2019-01-29 16:34:28,716 charges_calc.py:86  DEBUG Load success: #138, {'product_code': 'PRD23', 'units_rented': 10, 'price_per_day': 22, 'rental_start': '1/4/18', 'rental_end': '12/22/18', 'total_days': 352, 'total_price': 7744, 'sqrt_total_price': 88.0, 'unit_cost': 774.4}
2019-01-29 16:34:28,717 charges_calc.py:88  ERROR Load failed, non-conforming data: #139, {'product_code': 'PRD13', 'units_rented': 2, 'price_per_day': 23, 'rental_start': '9/13/17', 'rental_end': '5/1/17', 'total_days': -135, 'total_price': -3105}
2019-01-29 16:34:28,717 charges_calc.py:86  DEBUG Load success: #140, {'product_code': 'PRD70', 'units_rented': 7, 'price_per_day': 7, 'rental_start': '12/14/16', 'rental_end': '2/26/17', 'total_days': 74, 'total_price': 518, 'sqrt_total_price': 22.759613353482084, 'unit_cost': 74.0}
2019-01-29 16:34:28,717 charges_calc.py:88  ERROR Load failed, non-conforming data: #141, {'product_code': 'PRD63', 'units_rented': 3, 'price_per_day': 21, 'rental_start': '1/20/18', 'rental_end': '3/22/17', 'total_days': -304, 'total_price': -6384}
2019-01-29 16:34:28,717 charges_calc.py:88  ERROR Load failed, non-conforming data: #142, {'product_code': 'PRD66', 'units_rented': 9, 'price_per_day': 16, 'rental_start': '11/15/16', 'rental_end': '5/2/16', 'total_days': -197, 'total_price': -3152}
2019-01-29 16:34:28,718 charges_calc.py:88  ERROR Load failed, non-conforming data: #143, {'product_code': 'PRD38', 'units_rented': 8, 'price_per_day': 39, 'rental_start': '11/20/18', 'rental_end': '1/3/16', 'total_days': -1052, 'total_price': -41028}
2019-01-29 16:34:28,718 charges_calc.py:86  DEBUG Load success: #144, {'product_code': 'PRD51', 'units_rented': 7, 'price_per_day': 35, 'rental_start': '5/18/16', 'rental_end': '5/29/18', 'total_days': 741, 'total_price': 25935, 'sqrt_total_price': 161.04347239177378, 'unit_cost': 3705.0}
2019-01-29 16:34:28,718 charges_calc.py:88  ERROR Load failed, non-conforming data: #145, {'product_code': 'PRD31', 'units_rented': 7, 'price_per_day': 31, 'rental_start': '7/28/18', 'rental_end': '7/15/16', 'total_days': -743, 'total_price': -23033}
2019-01-29 16:34:28,718 charges_calc.py:86  DEBUG Load success: #146, {'product_code': 'PRD56', 'units_rented': 8, 'price_per_day': 38, 'rental_start': '5/8/16', 'rental_end': '9/17/17', 'total_days': 497, 'total_price': 18886, 'sqrt_total_price': 137.42634390829147, 'unit_cost': 2360.75}
2019-01-29 16:34:28,720 charges_calc.py:86  DEBUG Load success: #147, {'product_code': 'PRD94', 'units_rented': 3, 'price_per_day': 11, 'rental_start': '4/8/17', 'rental_end': '10/10/17', 'total_days': 185, 'total_price': 2035, 'sqrt_total_price': 45.110974274559844, 'unit_cost': 678.3333333333334}
2019-01-29 16:34:28,721 charges_calc.py:88  ERROR Load failed, non-conforming data: #148, {'product_code': 'PRD33', 'units_rented': 6, 'price_per_day': 13, 'rental_start': '10/20/18', 'rental_end': '9/17/18', 'total_days': -33, 'total_price': -429}
2019-01-29 16:34:28,722 charges_calc.py:88  ERROR Load failed, non-conforming data: #149, {'product_code': 'PRD34', 'units_rented': 8, 'price_per_day': 20, 'rental_start': '9/29/18', 'rental_end': '11/3/16', 'total_days': -695, 'total_price': -13900}
2019-01-29 16:34:28,723 charges_calc.py:86  DEBUG Load success: #150, {'product_code': 'PRD88', 'units_rented': 6, 'price_per_day': 8, 'rental_start': '2/3/16', 'rental_end': '7/14/17', 'total_days': 527, 'total_price': 4216, 'sqrt_total_price': 64.9307323229917, 'unit_cost': 702.6666666666666}
2019-01-29 16:34:28,723 charges_calc.py:88  ERROR Load failed, non-conforming data: #151, {'product_code': 'PRD93', 'units_rented': 7, 'price_per_day': 25, 'rental_start': '8/11/18', 'rental_end': '8/16/16', 'total_days': -725, 'total_price': -18125}
2019-01-29 16:34:28,724 charges_calc.py:86  DEBUG Load success: #152, {'product_code': 'PRD89', 'units_rented': 4, 'price_per_day': 36, 'rental_start': '12/24/17', 'rental_end': '12/24/17',
'total_days': 0, 'total_price': 0, 'sqrt_total_price': 0.0, 'unit_cost': 0.0}
2019-01-29 16:34:28,724 charges_calc.py:86  DEBUG Load success: #153, {'product_code': 'PRD12', 'units_rented': 9, 'price_per_day': 15, 'rental_start': '3/31/16', 'rental_end': '8/19/16', 'total_days': 141, 'total_price': 2115, 'sqrt_total_price': 45.98912915026767, 'unit_cost': 235.0}
2019-01-29 16:34:28,724 charges_calc.py:88  ERROR Load failed, non-conforming data: #154, {'product_code': 'PRD35', 'units_rented': 3, 'price_per_day': 16, 'rental_start': '5/24/17', 'rental_end': '3/30/16', 'total_days': -420, 'total_price': -6720}
2019-01-29 16:34:28,724 charges_calc.py:88  ERROR Load failed, non-conforming data: #155, {'product_code': 'PRD30', 'units_rented': 9, 'price_per_day': 22, 'rental_start': '1/7/18', 'rental_end': '7/19/17', 'total_days': -172, 'total_price': -3784}
2019-01-29 16:34:28,724 charges_calc.py:86  DEBUG Load success: #156, {'product_code': 'PRD2', 'units_rented': 1, 'price_per_day': 5, 'rental_start': '5/8/16', 'rental_end': '5/12/17', 'total_days': 369, 'total_price': 1845, 'sqrt_total_price': 42.95346318982906, 'unit_cost': 1845.0}
2019-01-29 16:34:28,724 charges_calc.py:88  ERROR Load failed, non-conforming data: #157, {'product_code': 'PRD72', 'units_rented': 7, 'price_per_day': 32, 'rental_start': '12/23/18', 'rental_end': '5/19/17', 'total_days': -583, 'total_price': -18656}
2019-01-29 16:34:28,725 charges_calc.py:88  ERROR Load failed, non-conforming data: #158, {'product_code': 'PRD3', 'units_rented': 4, 'price_per_day': 12, 'rental_start': '7/10/18', 'rental_end': '3/6/16', 'total_days': -856, 'total_price': -10272}
2019-01-29 16:34:28,725 charges_calc.py:86  DEBUG Load success: #159, {'product_code': 'PRD51', 'units_rented': 10, 'price_per_day': 40, 'rental_start': '4/14/16', 'rental_end': '9/14/17', 'total_days': 518, 'total_price': 20720, 'sqrt_total_price': 143.94443372357264, 'unit_cost': 2072.0}
2019-01-29 16:34:28,725 charges_calc.py:88  ERROR Load failed, non-conforming data: #160, {'product_code': 'PRD61', 'units_rented': 6, 'price_per_day': 12, 'rental_start': '5/18/18', 'rental_end': '3/14/18', 'total_days': -65, 'total_price': -780}
2019-01-29 16:34:28,725 charges_calc.py:86  DEBUG Load success: #161, {'product_code': 'PRD13', 'units_rented': 5, 'price_per_day': 9, 'rental_start': '2/23/16', 'rental_end': '3/7/17', 'total_days': 378, 'total_price': 3402, 'sqrt_total_price': 58.32666628567074, 'unit_cost': 680.4}
2019-01-29 16:34:28,725 charges_calc.py:86  DEBUG Load success: #162, {'product_code': 'PRD52', 'units_rented': 9, 'price_per_day': 37, 'rental_start': '2/27/16', 'rental_end': '11/17/16', 'total_days': 264, 'total_price': 9768, 'sqrt_total_price': 98.83319280484669, 'unit_cost': 1085.3333333333333}
2019-01-29 16:34:28,725 charges_calc.py:88  ERROR Load failed, non-conforming data: #163, {'product_code': 'PRD43', 'units_rented': 8, 'price_per_day': 24, 'rental_start': '12/16/16', 'rental_end': '9/10/16', 'total_days': -97, 'total_price': -2328}
2019-01-29 16:34:28,726 charges_calc.py:88  ERROR Load failed, non-conforming data: #164, {'product_code': 'PRD71', 'units_rented': 4, 'price_per_day': 21, 'rental_start': '4/24/18', 'rental_end': '8/7/17', 'total_days': -260, 'total_price': -5460}
2019-01-29 16:34:28,726 charges_calc.py:86  DEBUG Load success: #165, {'product_code': 'PRD33', 'units_rented': 7, 'price_per_day': 12, 'rental_start': '5/29/16', 'rental_end': '9/9/17', 'total_days': 468, 'total_price': 5616, 'sqrt_total_price': 74.93997598078077, 'unit_cost': 802.2857142857143}
2019-01-29 16:34:28,726 charges_calc.py:88  ERROR Load failed, non-conforming data: #166, {'product_code': 'PRD60', 'units_rented': 3, 'price_per_day': 37, 'rental_start': '4/14/18', 'rental_end': '2/15/16', 'total_days': -789, 'total_price': -29193}
2019-01-29 16:34:28,726 charges_calc.py:88  ERROR Load failed, non-conforming data: #167, {'product_code': 'PRD34', 'units_rented': 4, 'price_per_day': 27, 'rental_start': '2/3/17', 'rental_end': '12/11/16', 'total_days': -54, 'total_price': -1458}
2019-01-29 16:34:28,726 charges_calc.py:88  ERROR Load failed, non-conforming data: #168, {'product_code': 'PRD44', 'units_rented': 4, 'price_per_day': 39, 'rental_start': '10/15/16', 'rental_end': '5/25/16', 'total_days': -143, 'total_price': -5577}
