2019-01-26 09:54:58,804 charges_calc.py:104 INFO called load_rentals_file function
2019-01-26 09:54:58,804 charges_calc.py:63  INFO load json file into data
2019-01-26 09:54:58,804 charges_calc.py:106 INFO called calculate_additional_fields function
2019-01-26 09:54:58,985 charges_calc.py:86  ERROR The rental end date 2016-01-06 00:00:00 is earlier than the rental start date 2018-05-04 00:00:00,                which would resulte in negative number of renting days. This issue is handled
2019-01-26 09:54:58,985 charges_calc.py:86  ERROR The rental end date 2016-05-04 00:00:00 is earlier than the rental start date 2018-10-28 00:00:00,                which would resulte in negative number of renting days. This issue is handled
2019-01-26 09:54:58,986 charges_calc.py:86  ERROR The rental end date 2017-11-14 00:00:00 is earlier than the rental start date 2018-03-02 00:00:00,                which would resulte in negative number of renting days. This issue is handled
2019-01-26 09:54:58,987 charges_calc.py:78  WARNING if the renting days is less than 0, it would cause error
2019-01-26 09:54:58,987 charges_calc.py:78  WARNING if the renting days is less than 0, it would cause error
2019-01-26 09:54:58,988 charges_calc.py:78  WARNING if the renting days is less than 0, it would cause error
2019-01-26 09:54:58,988 charges_calc.py:86  ERROR The rental end date 2016-09-17 00:00:00 is earlier than the rental start date 2017-10-12 00:00:00,                which would resulte in negative number of renting days. This issue is handled
2019-01-26 09:54:58,989 charges_calc.py:86  ERROR The rental end date 2016-02-07 00:00:00 is earlier than the rental start date 2018-11-04 00:00:00,                which would resulte in negative number of renting days. This issue is handled
2019-01-26 09:54:58,989 charges_calc.py:78  WARNING if the renting days is less than 0, it would cause error
2019-01-26 09:54:58,989 charges_calc.py:78  WARNING if the renting days is less than 0, it would cause error
2019-01-26 09:54:58,990 charges_calc.py:78  WARNING if the renting days is less than 0, it would cause error
2019-01-26 09:54:58,991 charges_calc.py:78  WARNING if the renting days is less than 0, it would cause error
2019-01-26 09:54:58,991 charges_calc.py:86  ERROR The rental end date 2016-06-03 00:00:00 is earlier than the rental start date 2018-03-15 00:00:00,                which would resulte in negative number of renting days. This issue is handled
2019-01-26 09:54:58,992 charges_calc.py:86  ERROR The rental end date 2016-02-18 00:00:00 is earlier than the rental start date 2016-02-24 00:00:00,                which would resulte in negative number of renting days. This issue is handled
2019-01-26 09:54:58,992 charges_calc.py:78  WARNING if the renting days is less than 0, it would cause error
2019-01-26 09:54:58,993 charges_calc.py:86  ERROR The rental end date 2017-01-02 00:00:00 is earlier than the rental start date 2017-07-05 00:00:00,                which would resulte in negative number of renting days. This issue is handled
2019-01-26 09:54:58,994 charges_calc.py:78  WARNING if the renting days is less than 0, it would cause error
2019-01-26 09:54:58,995 charges_calc.py:78  WARNING if the renting days is less than 0, it would cause error
2019-01-26 09:54:58,995 charges_calc.py:78  WARNING if the renting days is less than 0, it would cause error
2019-01-26 09:54:58,996 charges_calc.py:86  ERROR The rental end date 2016-06-29 00:00:00 is earlier than the rental start date 2016-12-04 00:00:00,                which would resulte in negative number of renting days. This issue is handled
2019-01-26 09:54:58,996 charges_calc.py:78  WARNING if the renting days is less than 0, it would cause error
2019-01-26 09:54:58,997 charges_calc.py:86  ERROR The rental end date 2016-02-10 00:00:00 is earlier than the rental start date 2016-04-20 00:00:00,                which would resulte in negative number of renting days. This issue is handled
2019-01-26 09:54:58,998 charges_calc.py:86  ERROR The rental end date 2016-08-04 00:00:00 is earlier than the rental start date 2018-08-18 00:00:00,                which would resulte in negative number of renting days. This issue is handled
2019-01-26 09:54:58,998 charges_calc.py:86  ERROR The rental end date 2016-12-23 00:00:00 is earlier than the rental start date 2017-12-11 00:00:00,                which would resulte in negative number of renting days. This issue is handled
2019-01-26 09:54:59,005 charges_calc.py:78  WARNING if the renting days is less than 0, it would cause error
2019-01-26 09:54:59,006 charges_calc.py:78  WARNING if the renting days is less than 0, it would cause error
2019-01-26 09:54:59,006 charges_calc.py:86  ERROR The rental end date 2016-07-28 00:00:00 is earlier than the rental start date 2018-10-26 00:00:00,                which would resulte in negative number of renting days. This issue is handled
2019-01-26 09:54:59,007 charges_calc.py:78  WARNING if the renting days is less than 0, it would cause error
2019-01-26 09:54:59,008 charges_calc.py:86  ERROR The rental end date 2016-04-28 00:00:00 is earlier than the rental start date 2018-02-03 00:00:00,                which would resulte in negative number of renting days. This issue is handled
2019-01-26 09:54:59,009 charges_calc.py:86  ERROR The rental end date 2016-10-07 00:00:00 is earlier than the rental start date 2017-11-05 00:00:00,                which would resulte in negative number of renting days. This issue is handled
2019-01-26 09:54:59,012 charges_calc.py:86  ERROR The rental end date 2016-12-24 00:00:00 is earlier than the rental start date 2017-05-15 00:00:00,                which would resulte in negative number of renting days. This issue is handled
2019-01-26 09:54:59,012 charges_calc.py:78  WARNING if the renting days is less than 0, it would cause error
2019-01-26 09:54:59,012 charges_calc.py:86  ERROR The rental end date 2016-02-04 00:00:00 is earlier than the rental start date 2018-05-11 00:00:00,                which would resulte in negative number of renting days. This issue is handled
2019-01-26 09:54:59,013 charges_calc.py:78  WARNING if the renting days is less than 0, it would cause error
2019-01-26 09:54:59,013 charges_calc.py:86  ERROR The rental end date 2016-11-03 00:00:00 is earlier than the rental start date 2017-02-23 00:00:00,                which would resulte in negative number of renting days. This issue is handled
2019-01-26 09:54:59,014 charges_calc.py:78  WARNING if the renting days is less than 0, it would cause error
2019-01-26 09:54:59,014 charges_calc.py:78  WARNING if the renting days is less than 0, it would cause error
2019-01-26 09:54:59,015 charges_calc.py:78  WARNING if the renting days is less than 0, it would cause error
2019-01-26 09:54:59,015 charges_calc.py:86  ERROR The rental end date 2016-07-25 00:00:00 is earlier than the rental start date 2018-04-27 00:00:00,                which would resulte in negative number of renting days. This issue is handled
2019-01-26 09:54:59,016 charges_calc.py:86  ERROR The rental end date 2018-01-20 00:00:00 is earlier than the rental start date 2018-04-25 00:00:00,                which would resulte in negative number of renting days. This issue is handled
2019-01-26 09:54:59,016 charges_calc.py:78  WARNING if the renting days is less than 0, it would cause error
2019-01-26 09:54:59,017 charges_calc.py:86  ERROR The rental end date 2016-03-25 00:00:00 is earlier than the rental start date 2018-12-17 00:00:00,                which would resulte in negative number of renting days. This issue is handled
2019-01-26 09:54:59,017 charges_calc.py:78  WARNING if the renting days is less than 0, it would cause error
2019-01-26 09:54:59,018 charges_calc.py:86  ERROR The rental end date 2017-08-07 00:00:00 is earlier than the rental start date 2018-01-01 00:00:00,                which would resulte in negative number of renting days. This issue is handled
2019-01-26 09:54:59,018 charges_calc.py:78  WARNING if the renting days is less than 0, it would cause error
2019-01-26 09:54:59,018 charges_calc.py:78  WARNING if the renting days is less than 0, it would cause error
2019-01-26 09:54:59,019 charges_calc.py:86  ERROR The rental end date 2017-12-07 00:00:00 is earlier than the rental start date 2018-07-02 00:00:00,                which would resulte in negative number of renting days. This issue is handled
2019-01-26 09:54:59,019 charges_calc.py:86  ERROR The rental end date 2016-02-18 00:00:00 is earlier than the rental start date 2017-01-31 00:00:00,                which would resulte in negative number of renting days. This issue is handled
2019-01-26 09:54:59,020 charges_calc.py:86  ERROR The rental end date 2016-10-13 00:00:00 is earlier than the rental start date 2017-12-08 00:00:00,                which would resulte in negative number of renting days. This issue is handled
2019-01-26 09:54:59,020 charges_calc.py:86  ERROR The rental end date 2016-09-16 00:00:00 is earlier than the rental start date 2018-06-25 00:00:00,                which would resulte in negative number of renting days. This issue is handled
2019-01-26 09:54:59,021 charges_calc.py:78  WARNING if the renting days is less than 0, it would cause error
2019-01-26 09:54:59,021 charges_calc.py:86  ERROR The rental end date 2017-08-28 00:00:00 is earlier than the rental start date 2018-02-02 00:00:00,                which would resulte in negative number of renting days. This issue is handled
2019-01-26 09:54:59,021 charges_calc.py:86  ERROR The rental end date 2017-06-10 00:00:00 is earlier than the rental start date 2017-07-10 00:00:00,                which would resulte in negative number of renting days. This issue is handled
2019-01-26 09:54:59,022 charges_calc.py:78  WARNING if the renting days is less than 0, it would cause error
2019-01-26 09:54:59,022 charges_calc.py:78  WARNING if the renting days is less than 0, it would cause error
2019-01-26 09:54:59,023 charges_calc.py:78  WARNING if the renting days is less than 0, it would cause error
2019-01-26 09:54:59,023 charges_calc.py:78  WARNING if the renting days is less than 0, it would cause error
2019-01-26 09:54:59,024 charges_calc.py:78  WARNING if the renting days is less than 0, it would cause error
2019-01-26 09:54:59,026 charges_calc.py:78  WARNING if the renting days is less than 0, it would cause error
2019-01-26 09:54:59,027 charges_calc.py:86  ERROR The rental end date 2016-04-17 00:00:00 is earlier than the rental start date 2016-10-31 00:00:00,                which would resulte in negative number of renting days. This issue is handled
2019-01-26 09:54:59,027 charges_calc.py:78  WARNING if the renting days is less than 0, it would cause error
